"seller_sk","seller_key","seller_name","seller_link","seller_website","destination","seller_rating","seller_rating_count","description","phone_new","phone_used","phone_service","hours","highlights","inventory_count","avg_listing_price"
"7f586c4bd14c465a9623cabded0bdbdf","toyota-of-kent","Toyota of Kent","https://www.cars.com/dealers/6001314/toyota-of-kent/#Reviews","https://www.toyotaofkent.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1111 West Main St, Kent, OH 44240","4.8",1869,NULL,NULL,NULL,NULL,"{}","[""Children friendly waiting area"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","1","24935"
"a5a78cecad4f9c2da524fba75b12a75b","toyota-of-lancaster","Toyota of Lancaster","https://www.cars.com/dealers/5377165/toyota-of-lancaster/#Reviews","https://www.toyotaoflancaster.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","43301 12th St W, Lancaster, CA 93534","4.5",6534,NULL,"(888) 876-1832","(888) 902-2615","(888) 903-1669","{""Sales hours"": ""8:30am to 9:00pm"", ""Service hours"": ""8:00am to 8:00pm""}","[""Cafe"", ""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service""]","1","24998"
"ffcdaf9617b037e237f6d95a559e9ed0","toyota-of-murfreesboro","Toyota of Murfreesboro","https://www.cars.com/dealers/12682/toyota-of-murfreesboro/#Reviews","https://ad.doubleclick.net/ddm/trackclk/N796079.272778CARS.COM/B22068423.236712081;dc_trk_aid=433931486;dc_trk_cid=110188378;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","3434 Bill Smith Dr, Murfreesboro, TN 37129","4.6",1299,NULL,"(615) 692-1759","(615) 692-1616","(888) 325-0133","{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:00am to 5:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""In-store cafe"", ""Late pick-up"", ""Master Diagnostic Technician on Duty Daily"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service"", ""Spanish-speaking sales team"", ""Toyota Express Maintenance Dealership"", ""We’ll buy your car""]","1","44755"
"df6c3abd660221d37974ef6afb4c714c","toyota-of-naperville","Toyota of Naperville","https://www.cars.com/dealers/614/toyota-of-naperville/#Reviews","https://www.toyotaofnaperville.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1488 W Ogden Ave, Naperville, IL 60540","4.9",9744,NULL,"(866) 214-1877","(855) 367-8395","(855) 366-8372","{""Sales hours"": ""10:00am to 8:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary EV charging stations"", ""Complimentary Starbucks Coffee"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Family-owned business"", ""Home delivery"", ""In-store cafe"", ""Kids play room"", ""Military discounts on service"", ""No-haggle pricing"", ""Online service appointment scheduling"", ""Purchase online"", ""Rental service"", ""Spanish-speaking sales team"", ""We’ll buy your car""]","2","28980"
"30759174834ce6ab7cb02e2ebe95b671","toyota-of-orlando","Toyota of Orlando","https://www.cars.com/dealers/11500/toyota-of-orlando/#Reviews","https://www.toyotaoforlando.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","3575 Vineland Rd, Orlando, FL 32811","5.0",4823,NULL,"(407) 477-6082","(407) 477-6080","(407) 477-6086","{""Sales hours"": ""8:30am to 10:00pm"", ""Service hours"": ""6:00am to 7:00pm""}","[""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Reminder emails to keep track of routine services"", ""Rental service"", ""Restaurants on location"", ""Senior discounts on service""]","1","31977"
"b9c0c7fbced219af5953dd90a78eeccb","toyota-of-plano","Toyota of Plano","https://www.cars.com/dealers/21621/toyota-of-plano/#Reviews","http://www.toyotaofplano.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","6888 TX-121, Plano, TX 75024","4.7",6089,NULL,"(833) 481-5869","(877) 876-4652","(866) 518-3419","{""Sales hours"": ""8:30am to 9:00pm"", ""Service hours"": ""7:00am to 3:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Kids play room""]","4","29083"
"3b53269b4e634805b53c880fc87f2e09","toyota-of-richardson","Toyota of Richardson","https://www.cars.com/dealers/21605/toyota-of-richardson/#Reviews","http://www.toyotaofrichardson.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1221 N Central Expy, Richardson, TX 75080","4.7",3105,NULL,"(972) 347-4506","(972) 347-0494","(877) 438-9875","{""Sales hours"": ""8:30am to 9:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""10 percent off any service max 200 dollars"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Factory trained and certified"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","2","23393"
"2b2245f9512b0842f6c7031b5faf7fa5","toyota-of-rockwall","Toyota of Rockwall","https://www.cars.com/dealers/188678/toyota-of-rockwall/#Reviews","http://www.toyotaofrockwall.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1250 E I-30, Rockwall, TX 75087","4.6",7551,NULL,"(888) 719-0680","(888) 463-1877","(888) 614-8571","{""Sales hours"": ""8:30am to 9:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling"", ""Rental service""]","4","28987"
"e3b7262a14db0fbf78697ae90c944d6b","toyota-of-santa-fe","Toyota of Santa Fe","https://www.cars.com/dealers/5355839/toyota-of-santa-fe/#Reviews","https://www.toyotaofsantafe.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1601 St Michaels Dr, Santa Fe, NM 87505","4.7",1915,NULL,"(877) 435-4162","(855) 373-5761","(505) 780-4188","{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""7:00am to 5:30pm""}","[""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Online service appointment scheduling""]","1","32997"
"3b1aaa21589477c01f98e4a13f329b96","toyota-of-wallingford","Toyota of Wallingford","https://www.cars.com/dealers/27011/toyota-of-wallingford/#Reviews","http://www.wow-toyota.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","859-861 N Colony Rd, Wallingford, CT 06492","4.9",5999,NULL,"(203) 774-5508","(203) 774-5526","(203) 774-5523","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""8:00am to 5:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling"", ""Rental service""]","3","44557"
"4eb6e66e05c5f72ab19f805e9bbe295a","toyota-universe","Toyota Universe","https://www.cars.com/dealers/4617/toyota-universe/#Reviews","http://www.toyotauniverse.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1485 RT 46 East, Little Falls, NJ 07424","4.4",3212,NULL,"(866) 249-0980","(866) 249-1020","(866) 249-0983","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 7:00pm""}",NULL,"3","24027"
"cddeb2b0c55566eb19b8e7b2e6cf7029","toyota-west-ohio","Toyota West Ohio","https://www.cars.com/dealers/5390802/toyota-west-ohio/#Reviews","https://www.toyotawest.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1500 Automall Drive, Columbus, OH 43228","4.5",1992,NULL,"(888) 834-6851","(888) 834-6852","(888) 835-3968","{""Sales hours"": ""9:00am to 5:00pm"", ""Service hours"": ""9:00am to 5:00pm""}",NULL,"2","35755"
"a59885782dfbe4120ee932d746717c70","treasure-coast-toyota-of-stuart","Treasure Coast Toyota of Stuart","https://www.cars.com/dealers/12231/treasure-coast-toyota-of-stuart/#Reviews","http://www.treasurecoasttoyotaofstuart.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5101 SE Federal Hwy, Stuart, FL 34997","4.9",2585,NULL,"(772) 919-7384","(772) 919-7490","(772) 600-4606","{""Sales hours"": ""8:30am to 6:00pm"", ""Service hours"": ""7:00am to 4:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Express Service no appointment required"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service""]","1","36493"
"3b841b60e96c77886f8dc336322155df","trent-cadillac-buick-gmc","Trent Cadillac Buick GMC","https://www.cars.com/dealers/181434/trent-cadillac-buick-gmc/#Reviews","http://www.trent.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1707 E US 70, New Bern, NC 28560","4.9",1793,NULL,"(888) 632-2177","(877) 482-9974","(855) 228-2402","{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary wi-fi"", ""Customer lounge"", ""Military discounts on service"", ""Online service appointment scheduling""]","2","69148"
"705935ad42fa1a66eb9d05aef511af92","tri-county-ford","Tri-County Ford","https://www.cars.com/dealers/13348/tri-county-ford/#Reviews","https://www.tricountyford.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","4032 Commerce Pkwy, La Grange, KY 40031","4.9",1024,NULL,"(877) 852-6370","(866) 776-0716","(888) 623-2434","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Online service appointment scheduling""]","1","60000"
"6615b373a3f80259a1e9164c8c78bcc5","tri-county-lexus","Tri-County Lexus","https://www.cars.com/dealers/4619/tri-county-lexus/#Reviews","http://www.tricountylexus.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","700 Rt 46 West, Little Falls, NJ 07424","4.8",2861,NULL,"(855) 557-3673","(866) 312-4617",NULL,"{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 7:00pm""}",NULL,"1","19999"
"8e3a391755092fb7523d3ad40349be17","troncalli-chrysler-dodge-jeep-ram","Troncalli Chrysler Dodge Jeep RAM","https://www.cars.com/dealers/10519/troncalli-chrysler-dodge-jeep-ram/#Reviews","https://Troncallichryslerjeepdodge.net?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","818 Atlanta Rd, Cumming, GA 30040","4.9",2316,NULL,"(888) 348-6580","(678) 456-5910","(678) 456-5351","{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:30am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling"", ""Putt Putt Course"", ""Rental service""]","5","23708"
"792053f2e2d081f5530858fbc832f662","trophy-nissan","Trophy Nissan","https://www.cars.com/dealers/21650/trophy-nissan/#Reviews","http://www.trophynissan.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5031 N Galloway Ave, Mesquite, TX 75150","4.6",4024,NULL,"(972) 961-7097","(888) 509-3043","(972) 535-8171","{""Sales hours"": ""8:00am to 9:00pm"", ""Service hours"": ""7:00am to 5:00pm""}","[""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","3","32927"
"0799f30d51844e4333eb4862a5ed4bc8","tulsa-hyundai","Tulsa Hyundai","https://www.cars.com/dealers/150715/tulsa-hyundai/#Reviews","http://www.tulsahyundai.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","9777 S Memorial Dr, Tulsa, OK 74133","4.1",3747,NULL,"(888) 476-9012","(918) 844-4138","(918) 925-9804","{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling"", ""Rental service"", ""Theater Room""]","2","24029"
"ded59bc4342fd87921171f89ac4ef386","tustin-lexus","Tustin Lexus","https://www.cars.com/dealers/6065694/tustin-lexus/#Reviews","https://www.tustinlexus.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","45 Auto Center Drive, Tustin, CA 92782","4.8",2210,NULL,"(888) 762-6127","(866) 655-1205","(888) 231-1807","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 5:30pm""}",NULL,"2","30440"
"f1a832c94e20b5ff73631b6fa8c6f219","twin-pine-ford","Twin Pine Ford","https://www.cars.com/dealers/92320/twin-pine-ford/#Reviews","https://www.twinpineford.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","620 N Reading Rd, Ephrata, PA 17522","4.5",1107,"Twin Pine Ford has been a Lancaster County staple for nearly 25 years, and their no-haggle approach to pricing takes the stress out of buying used—every vehicle's lowest price is posted right on the lot, so you know exactly what you're paying. With over 1,100 five-star reviews praising their straightforward process and fair deals, shoppers consistently highlight how easy the team makes the whole experience. If you're tired of negotiation games and want quality pre-owned Fords at genuinely competitive prices, this is worth the visit.","(888) 709-4172","(866) 930-6699","(888) 698-7303","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""8:00am to 5:00pm""}",NULL,"7","30414"
"f818455e04f1952227af8e9fa921c686","twins-buick-gmc","Twins Buick GMC","https://www.cars.com/dealers/5363782/twins-buick-gmc/#Reviews","https://www.twinsbuickgmc.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","960 Morse Rd, Columbus, OH 43229","4.5",838,NULL,"(855) 871-1404","(866) 857-7980","(855) 389-7321","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"1","26628"
"b080b8ce731e7ccc62239754be05149a","umansky-chevrolet","Umansky Chevrolet","https://www.cars.com/dealers/6069769/umansky-chevrolet/#Reviews","https://www.umanskychevrolet.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1500 West Silver Spring Drive, Glendale, WI 53209","4.6",3253,NULL,"(877) 859-9869","(833) 918-5892","(877) 860-0974","{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"1","29379"
